umidade;temperatura;pressao;vento_ang;vent_veloc;chuva;corrente_fuga;A;B;C;K;Uc
81;25,5;1021;230;0;0;0,037175;0,08608373;0,090337185;5,601167944;1,482169428;18087,217
81;25,5;1021;225;0;0;0,037323;0,08608373;0,09051683;5,599181311;1,481998411;18035,19478
81;25,5;1021;192;0;0;0,037453;0,08608373;0,090674333;5,597442783;1,481848752;17989,79213
81;25,5;1021;194;0;0;0,037269;0,08608373;0,090451325;5,599905249;1,48206073;18054,13459
81;25,5;1021;194;0;0;0,037253;0,08608373;0,090431907;5,600119951;1,482079212;18059,75547
81;25,5;1021;194;0;0;0,03699;0,08608373;0,090112124;5,603662387;1,482384159;18152,74908
81;25,5;1021;194;0;0;0,037494;0,08608373;0,09072395;5,59689573;1,481801659;17975,52914
81;25,5;1021;194;0;0;0,037193;0,08608373;0,090359052;5,600925904;1,482148592;18080,87091
81;25,6;1021;194;0;0;0,036973;0,08608373;0,090091415;5,603892232;1,482403944;18158,7993
81;25,6;1021;194;0;0;0,037577;0,08608373;0,090824312;5,59579011;1,481706483;17946,73744
81;25,5;1021;197;0;0;0,037297;0,08608373;0,090485296;5,599529743;1,482028405;18044,30805
81;25,5;1021;197;0;0;0,037754;0,08608373;0,091037966;5,593440475;1,481504218;17885,70297
81;25,5;1021;197;0;0;0,037541;0,08608373;0,090780795;5,596269356;1,481747739;17959,21193
81;25,5;1021;197;0;0;0,037694;0,08608373;0,090965597;5,594235725;1,481572676;17906,33726
81;25,5;1021;197;0;0;0,037873;0,08608373;0,091181329;5,591866961;1,481368764;17844,9451
81;25,6;1021;197;0;0;0,037345;0,08608373;0,090543503;5,598886673;1,481973047;18027,4921
81;25,6;1021;197;0;0;0,037239;0,08608373;0,090414913;5,60030789;1,482095391;18064,67716
81;25,6;1021;123;0;0;0,037419;0,08608373;0,090633166;5,597896892;1,481887843;18001,6404
81;25,6;1021;138;0;0;0,037612;0,08608373;0,0908666;5,595324616;1,481666412;17934,6292
81;25,6;1021;127;0;0;0,037186;0,08608373;0,090350549;5,601020017;1,482156693;18083,3382
81;25,6;1021;186;0;0;0,037472;0,08608373;0,090697329;5,597189196;1,481826922;17983,1791
81;25,6;1021;211;0;0;0,037863;0,08608373;0,09116929;5,591998999;1,481380131;17848,36163
80;25,5;1021;207;0;0;0,037502;0,08608373;0,090733628;5,596789058;1,481792477;17972,74925
80;25,5;1021;217;0;0;0,037419;0,08608373;0,090633166;5,597896892;1,481887843;18001,6404
81;25,5;1021;213;0;0;0,037432;0,08608373;0,090648908;5,597723213;1,481872892;17997,10799
81;25,5;1021;198;0;0;0,037536;0,08608373;0,090774749;5,596335954;1,481753472;17960,94613
81;25,5;1021;213;0;0;0,037379;0,08608373;0,090584711;5,598431665;1,481933878;18015,60334
81;25,5;1021;207;0;0;0,037286;0,08608373;0,090471952;5,59967723;1,482041101;18048,16696
81;25,5;1021;190;0;0;0,037848;0,08608373;0,091151229;5,592197121;1,481397186;17853,48935
81;25,5;1021;213;0;0;0,037638;0,08608373;0,090898001;5,594979101;1,481636669;17925,64708
81;25,5;1021;218;0;0;0,038192;0,08608373;0,091564528;5,587673155;1,481007746;17736,76775
81;25,5;1021;178;0;0;0,037992;0,08608373;0,091324466;5,590298384;1,481233735;17804,40743
81;25,4;1021;223;0;0;0,037675;0,08608373;0,090942668;5,594487818;1,481594377;17912,88326
82;25,4;1021;180;0;0;0,037642;0,08608373;0,090902831;5,594925966;1,481632095;17924,26617
81;25,3;1021;208;0;0;0,037959;0,08608373;0,091284795;5,590732875;1,481271138;17815,62701
82;25,3;1021;196;0;0;0,037444;0,08608373;0,090663437;5,597562948;1,481859096;17992,92663
82;25,3;1021;200;0;0;0,037845;0,08608373;0,091147617;5,592236755;1,481400597;17854,51531
82;25,3;1021;211;0;0;0,038084;0,08608373;0,091434973;5,589089067;1,481129633;17773,21712
82;25,3;1021;200;0;0;0,037998;0,08608373;0,091331677;5,590219427;1,481226938;17802,36931
82;25,3;1021;184;0;0;0,037469;0,08608373;0,090693699;5,597229228;1,481830368;17984,22288
82;25,3;1021;235;0;0;0,037737;0,08608373;0,091017468;5,593665667;1,481523604;17891,54361
82;25,3;1021;213;0;0;0,038369;0,08608373;0,09177646;5,585361269;1,48080873;17677,414
82;25,3;1021;203;0;0;0,037429;0,08608373;0,090645276;5,597763288;1,481876342;17998,15369
82;25,3;1021;205;0;0;0,037695;0,08608373;0,090966804;5,59422246;1,481571534;17905,99289
83;25,2;1021;210;0;0;0,037472;0,08608373;0,090697329;5,597189196;1,481826922;17983,1791
83;25,3;1021;214;0;0;0,037581;0,08608373;0,090829146;5,595736888;1,481701902;17945,35266
83;25,2;1021;194;0;0;0,037565;0,08608373;0,090809808;5,595949807;1,481720231;17950,89331
83;25,2;1021;203;0;0;0,037933;0,08608373;0,091253527;5,591075467;1,481300629;17824,47854
83;25,2;1021;214;0;0;0,037672;0,08608373;0,090939048;5,594527634;1,481597805;17913,91736
83;25,2;1021;220;0;0;0,037857;0,08608373;0,091162066;5,592078238;1,481386952;17850,4123
83;25,2;1021;218;0;0;0,037735;0,08608373;0,091015056;5,593692167;1,481525885;17892,23104
83;25,2;1021;205;0;0;0,038351;0,08608373;0,09175493;5,585595889;1,480828927;17683,4284
83;25,2;1021;238;0;0;0,037934;0,08608373;0,09125473;5,591062286;1,481299495;17824,1379
83;25,2;1021;221;0;0;0,037725;0,08608373;0,091002995;5,593824688;1,481537293;17895,66915
83;25,2;1021;218;0;0;0,038416;0,08608373;0,091832654;5,58474917;1,480756038;17661,73265
83;25,2;1021;212;0;0;0,037793;0,08608373;0,091084976;5,59292424;1,481459779;17872,32098
83;25,2;1021;228;0;0;0,03724;0,08608373;0,090416127;5,600294464;1,482094235;18064,32551
83;25,2;1021;192;0;0;0,037172;0,08608373;0,090333539;5,601208295;1,482172901;18088,27519
83;25,1;1021;211;0;0;0,037983;0,08608373;0,091313648;5,590416844;1,481243933;17807,46565
83;25,1;1021;185;0;0;0,037626;0,08608373;0,090883509;5,59513854;1,481650394;17929,79135
83;25,1;1021;184;0;0;0,037907;0,08608373;0,091222248;5,591418294;1,481330141;17833,34052
83;25,1;1021;184;0;0;0,037847;0,08608373;0,091150025;5,592210332;1,481398323;17853,83132
83;25,1;1021;157;0;0;0,037547;0,08608373;0,090788049;5,596189449;1,48174086;17957,13141
83;25,2;1021;157;0;0;0,038192;0,08608373;0,091564528;5,587673155;1,481007746;17736,76775
83;25,2;1021;157;0;0;0,037808;0,08608373;0,09110305;5,59272583;1,481442699;17867,18039
83;25,2;1021;222;0;0;0,037872;0,08608373;0,091180125;5,591880164;1,481369901;17845,28669
83;25,2;1021;200;0;0;0,037949;0,08608373;0,09127277;5,590864614;1,481282478;17819,03021
83;25,2;1021;146;0;0;0,037345;0,08608373;0,090543503;5,598886673;1,481973047;18027,4921
82;25,2;1021;138;0;0;0,038161;0,08608373;0,09152736;5,588079164;1,481042697;17747,21187
82;25,2;1021;98;0;0;0,037502;0,08608373;0,090733628;5,596789058;1,481792477;17972,74925
82;25,2;1021;137;0;0;0,03744;0,08608373;0,090658595;5,597616364;1,481863694;17994,32016
82;25,2;1021;137;0;0;0,037633;0,08608373;0,090891963;5,595045528;1,481642387;17927,37358
82;25,2;1021;251;0;0;0,037782;0,08608373;0,091071719;5,593069791;1,481472308;17876,09298
82;25,2;1021;199;0;0;0,037527;0,08608373;0,090763866;5,596455853;1,481763793;17964,06869
82;25,2;1021;216;0;0;0,03784;0,08608373;0,091141595;5,592302818;1,481406284;17856,22556
83;25,2;1021;230;0;0;0,037567;0,08608373;0,090812226;5,595923187;1,481717939;17950,20051
83;25,2;1021;209;0;0;0,038209;0,08608373;0,091584905;5,587450645;1,480988591;17731,04653
83;25,2;1021;201;0;0;0,037549;0,08608373;0,090790467;5,596162817;1,481738568;17956,43804
83;25,1;1021;239;0;0;0,037864;0,08608373;0,091170494;5,591985794;1,481378994;17848,01991
83;25,1;1021;239;0;0;0,037727;0,08608373;0,091005407;5,593798181;1,481535011;17894,9814
83;25,1;1021;204;0;0;0,037543;0,08608373;0,090783213;5,596242719;1,481745446;17958,51836
83;25,1;1021;209;0;0;0,037556;0,08608373;0,090798929;5,596069614;1,481730544;17954,01172
84;25;1021;199;0;0;0,037709;0,08608373;0,090983695;5,594036794;1,481555552;17901,17338
84;25;1021;178;0;0;0,037567;0,08608373;0,090812226;5,595923187;1,481717939;17950,20051
84;25;1021;228;0;0;0,038454;0,08608373;0,091878061;5,584254829;1,480713484;17649,07827
84;25;1021;212;0;0;0,038242;0,08608373;0,091624446;5,587018996;1,480951433;17719,95316
84;25;1021;218;0;0;0,038296;0,08608373;0,091689113;5,586313464;1,480890698;17701,83592
84;25;1021;229;0;0;0,037422;0,08608373;0,090636799;5,597856807;1,481884392;18000,59422
84;24,9;1021;208;0;0;0,03774;0,08608373;0,091021085;5,59362592;1,481520182;17890,51258
84;25;1021;197;0;0;0,038253;0,08608373;0,091637622;5,586875196;1,480939054;17716,25904
84;24,9;1021;220;0;0;0,037927;0,08608373;0,09124631;5,59115456;1,481307438;17826,52268
84;24,9;1021;219;0;0;0,037935;0,08608373;0,091255932;5,591049106;1,48129836;17823,79728
84;24,9;1021;219;0;0;0,037638;0,08608373;0,090898001;5,594979101;1,481636669;17925,64708
84;25;1021;217;0;0;0,037946;0,08608373;0,091269162;5,590904142;1,481285881;17820,05147
84;25;1021;174;0;0;0,03767;0,08608373;0,090936634;5,594554179;1,48160009;17914,60684
84;25;1021;226;0;0;0,037898;0,08608373;0,091211418;5,59153702;1,481340362;17836,41058
84;25;1021;209;0;0;0,037474;0,08608373;0,09069975;5,59716251;1,481824625;17982,48333
84;25;1021;222;0;0;0,037853;0,08608373;0,09115725;5,592131072;1,4813915;17851,77972
84;25;1021;243;0;0;0,037737;0,08608373;0,091017468;5,593665667;1,481523604;17891,54361
84;25;1021;203;0;0;0,037784;0,08608373;0,091074129;5,593043324;1,48147003;17875,40702
84;25;1021;195;0;0;0,037607;0,08608373;0,09086056;5,595391088;1,481672134;17936,35776
84;25;1021;227;0;0;0,037637;0,08608373;0,090896793;5,594992386;1,481637812;17925,99235
84;25;1020;211;0;0;0,037814;0,08608373;0,091110278;5,592646488;1,481435869;17865,12515
84;25;1020;204;0;0;0,038205;0,08608373;0,091580111;5,587502992;1,480993097;17732,39231
84;24,9;1020;238;0;0;0,037508;0,08608373;0,090740886;5,596709068;1,481785591;17970,66501
84;24,9;1020;211;0;0;0,037823;0,08608373;0,09112112;5,592527498;1,481425626;17862,04333
85;24,9;1020;208;0;0;0,037509;0,08608373;0,090742096;5,596695738;1,481784443;17970,31769
85;24,9;1020;216;0;0;0,037678;0,08608373;0,090946289;5,594448005;1,48159095;17911,8493
85;24,9;1020;233;0;0;0,03792;0,08608373;0,091237889;5,591246851;1,481315383;17828,90822
85;24,9;1020;220;0;0;0,037738;0,08608373;0,091018674;5,593652418;1,481522463;17891,19992
85;24,9;1020;233;0;0;0,037513;0,08608373;0,090746934;5,59664242;1,481779854;17968,92857
85;24,9;1020;249;0;0;0,037535;0,08608373;0,09077354;5,596349275;1,481754619;17961,29301
85;24,9;1020;239;0;0;0,037893;0,08608373;0,091205401;5,591602991;1,481346041;17838,11671
85;24,9;1020;204;0;0;0,037472;0,08608373;0,090697329;5,597189196;1,481826922;17983,1791
85;24,8;1020;205;0;0;0,038025;0,08608373;0,09136412;5,589864271;1,481196365;17793,20464
85;24,8;1020;217;0;0;0,037579;0,08608373;0,090826729;5,595763498;1,481704193;17946,04502
85;24,8;1020;205;0;0;0,03769;0,08608373;0,090960771;5,594288786;1,481577244;17907,71489
85;24,8;1020;217;0;0;0,038462;0,08608373;0,091887618;5,58415082;1,48070453;17646,41694
85;24,7;1020;212;0;0;0,038728;0,08608373;0,092204814;5,580704764;1,480407881;17558,46766
85;24,7;1020;218;0;0;0,03718;0,08608373;0,090343259;5,601100699;1,482163639;18085,45366
86;24,8;1020;220;0;0;0,037608;0,08608373;0,090861768;5,595377793;1,48167099;17936,01202
86;24,7;1020;241;0;0;0,037368;0,08608373;0,090571381;5,598578828;1,481946547;18019,44766
85;24,7;1020;217;0;0;0,037435;0,08608373;0,090652541;5,597683142;1,481869443;17996,06243
85;24,7;1020;189;0;0;0,037873;0,08608373;0,091181329;5,591866961;1,481368764;17844,9451
86;24,7;1020;188;0;0;0,038225;0,08608373;0,091604078;5,587241314;1,480970571;17725,66587
86;24,7;1020;227;0;0;0,03736;0,08608373;0,090561685;5,598685883;1,481955763;18022,24476
86;24,7;1020;218;0;0;0,037861;0,08608373;0,091166882;5,592025411;1,481382404;17849,04513
86;24,7;1020;192;0;0;0,037493;0,08608373;0,09072274;5,596909066;1,481802807;17975,8767
86;24,7;1020;206;0;0;0,038455;0,08608373;0,091879256;5,584241827;1,480712364;17648,74555
86;24,7;1020;217;0;0;0,037814;0,08608373;0,091110278;5,592646488;1,481435869;17865,12515
86;24,7;1020;197;0;0;0,03802;0,08608373;0,091358113;5,589930022;1,481202025;17794,90095
86;24,7;1020;217;0;0;0,03835;0,08608373;0,091753734;5,585608926;1,480830049;17683,76268
86;24,7;1020;213;1,8;0;0,037347;0,08608373;0,090545928;5,598859897;1,481970742;18026,79225
86;24,6;1020;200;1,2;0;0,037727;0,08608373;0,091005407;5,593798181;1,481535011;17894,9814
86;24,6;1020;217;1,4;0;0,037653;0,08608373;0,090916112;5,594779874;1,481619519;17920,46995
86;24,6;1020;220;1;0;0,038047;0,08608373;0,091390546;5,589575071;1,48117147;17785,74542
86;24,6;1020;201;1,4;0;0,037589;0,08608373;0,090838813;5,595630463;1,481692741;17942,58386
86;24,6;1020;223;1,2;0;0,037767;0,08608373;0,091053639;5,593268337;1,4814894;17881,23966
86;24,6;1020;228;1,4;0;0,037701;0,08608373;0,090974043;5,59414288;1,481564684;17903,92701
86;24,6;1020;240;1,4;0;0,038002;0,08608373;0,091336484;5,590166795;1,481222408;17801,01087
86;24,6;1020;222;1,4;0;0,037642;0,08608373;0,090902831;5,594925966;1,481632095;17924,26617
87;24,6;1020;216;1,6;0;0,037635;0,08608373;0,090894378;5,595018956;1,4816401;17926,68293
87;24,6;1020;210;1,6;0;0,037562;0,08608373;0,090806182;5,59598974;1,481723668;17951,93264
87;24,6;1020;208;1,4;0;0,03804;0,08608373;0,091382138;5,589667071;1,48117939;17788,118
87;24,6;1020;204;2,2;0;0,038076;0,08608373;0,091425369;5,589194109;1,481138675;17775,92416
87;24,6;1020;236;1,8;0;0,037673;0,08608373;0,090940255;5,594514361;1,481596662;17913,57264
87;24,5;1020;218;1,6;0;0,038141;0,08608373;0,091503372;5,588341281;1,481065261;17753,95778
87;24,5;1020;214;1,8;0;0,037545;0,08608373;0,090785631;5,596216083;1,481743153;17957,82486
87;24,5;1020;235;1,2;0;0,038451;0,08608373;0,091874477;5,584293838;1,480716842;17650,07652
87;24,5;1020;202;1,6;0;0,037905;0,08608373;0,091219841;5,591444675;1,481332412;17834,02265
87;24,5;1020;217;1,8;0;0,037751;0,08608373;0,091034349;5,593480207;1,481507638;17886,73334
87;24,5;1020;228;1,4;0;0,037939;0,08608373;0,091260743;5,590996387;1,481293822;17822,43495
87;24,5;1020;225;1,2;0;0,037761;0,08608373;0,091046406;5,593347778;1,481496238;17883,29932
87;24,5;1020;209;1,6;0;0,037849;0,08608373;0,091152433;5,59218391;1,481396048;17853,14739
87;24,5;1020;213;1,8;0;0,037606;0,08608373;0,090859352;5,595404384;1,481673279;17936,70352
87;24,5;1020;213;2;0;0,037922;0,08608373;0,091240295;5,591220481;1,481313113;17828,22656
87;24,5;1020;206;1,6;0;0,037241;0,08608373;0,090417341;5,600281038;1,482093079;18063,97387
87;24,5;1020;200;1,4;0;0,037523;0,08608373;0,090759029;5,596509151;1,481768381;17965,45691
88;24,5;1020;227;1,6;0;0,037833;0,08608373;0,091133165;5,592395321;1,481414247;17858,62056
87;24,4;1020;213;1,2;0;0,037897;0,08608373;0,091210215;5,591550213;1,481341497;17836,75177
88;24,4;1020;207;1,2;0;0,037784;0,08608373;0,091074129;5,593043324;1,48147003;17875,40702
88;24,4;1020;182;1,4;0;0,037584;0,08608373;0,090832771;5,595696976;1,481698466;17944,31424
88;24,4;1020;218;1,8;0;0,038345;0,08608373;0,091747752;5,585674119;1,480835661;17685,43428
88;24,4;1020;212;2,2;0;0,038257;0,08608373;0,091642413;5,586822915;1,480934554;17714,91617
88;24,4;1020;207;1,6;0;0,037395;0,08608373;0,090604096;5,598217687;1,481915458;18010,01508
88;24,4;1020;199;1,6;0;0,037561;0,08608373;0,090804973;5,596003051;1,481724814;17952,27911
88;24,4;1020;212;1,4;0;0,038636;0,08608373;0,092095231;5,581893948;1,48051025;17588,7681
88;24,4;1020;227;1,6;0;0,037953;0,08608373;0,09127758;5,590811914;1,481277942;17817,66874
88;24,4;1020;208;1,2;0;0,037533;0,08608373;0,090771122;5,596375917;1,481756912;17961,98684
88;24,4;1020;206;1,2;0;0,037784;0,08608373;0,091074129;5,593043324;1,48147003;17875,40702
88;24,4;1020;192;1,8;0;0,038132;0,08608373;0,091492576;5,588459278;1,481075418;17756,99543
88;24,3;1020;205;1,8;0;0,038022;0,08608373;0,091360515;5,58990372;1,481199761;17794,22238
88;24,3;1020;213;1,8;0;0,037961;0,08608373;0,0912872;5,590706532;1,48126887;17814,94656
88;24,3;1020;185;1,8;0;0,038485;0,08608373;0,091915088;5,583851913;1,480678799;17638,77092
88;24,3;1020;192;1,8;0;0,037618;0,08608373;0,090873847;5,59524486;1,481659546;17932,55546
88;24,3;1020;198;1,4;0;0,037664;0,08608373;0,090929391;5,594633825;1,481606946;17916,67565
88;24,3;1020;178;2,2;0;0,039184;0,08608373;0,092746055;5,57485194;1,479904048;17410,09563
88;24,2;1020;190;1,8;0;0,037889;0,08608373;0,091200587;5,591655774;1,481350584;17839,48189
88;24,2;1020;203;1,8;0;0,038132;0,08608373;0,091492576;5,588459278;1,481075418;17756,99543
88;24,2;1020;197;2,2;0;0,037892;0,08608373;0,091204198;5,591616186;1,481347177;17838,45798
88;24,2;1020;212;1,6;0;0,037452;0,08608373;0,090673122;5,597456134;1,481849901;17990,14034
88;24,2;1020;210;1,6;0;0,037368;0,08608373;0,090571381;5,598578828;1,481946547;18019,44766
88;24,3;1020;206;1,8;0;0,038242;0,08608373;0,091624446;5,587018996;1,480951433;17719,95316
88;24,3;1020;215;1,4;0;0,037788;0,08608373;0,09107895;5,592990394;1,481465474;17874,03529
89;24,3;1020;209;1,6;0;0,037683;0,08608373;0,090952323;5,594381658;1,481585239;17910,12635
89;24,3;1020;207;1,2;0;0,037566;0,08608373;0,090811017;5,595936497;1,481719085;17950,5469
89;24,2;1020;211;1,4;0;0,03727;0,08608373;0,090452538;5,599891833;1,482059575;18053,78342
89;24,3;1020;183;1,4;0;0,037599;0,08608373;0,090850895;5,595497463;1,481681291;17939,12428
89;24,2;1020;186;1;0;0,037535;0,08608373;0,09077354;5,596349275;1,481754619;17961,29301
89;24,2;1020;205;1;0;0,03753;0,08608373;0,090767494;5,596415883;1,481760352;17963,02769
89;24,2;1020;225;1,8;0;0,037614;0,08608373;0,090869015;5,595298029;1,481664123;17933,93789
89;24,3;1020;210;1,4;0;0,037395;0,08608373;0,090604096;5,598217687;1,481915458;18010,01508
89;24,3;1020;217;1,8;0;0,038422;0,08608373;0,091839825;5,584671084;1,480749316;17659,73316
89;24,3;1020;208;1,4;0;0,03864;0,08608373;0,092099998;5,581842185;1,480505794;17587,44811
89;24,3;1020;210;1,2;0;0,037963;0,08608373;0,091289604;5,590680189;1,481266603;17814,26617
89;24,3;1020;187;1,8;0;0,037677;0,08608373;0,090945082;5,594461276;1,481592093;17912,19394
89;24,3;1020;198;1,8;0;0,03842;0,08608373;0,091837434;5,584697111;1,480751557;17660,39959
89;24,3;1020;217;1,4;0;0,037614;0,08608373;0,090869015;5,595298029;1,481664123;17933,93789
89;24,2;1020;188;1,6;0;0,037836;0,08608373;0,091136778;5,592355675;1,481410835;17857,59404
89;24,2;1020;213;1,2;0;0,037772;0,08608373;0,091059666;5,593202146;1,481483702;17879,52371
89;24,2;1020;232;1,4;0;0,037682;0,08608373;0,090951117;5,594394927;1,481586381;17910,47091
89;24,2;1020;212;1,2;0;0,038011;0,08608373;0,091347299;5,590048394;1,481212215;17797,95529
89;24,2;1020;210;1,2;0;0,03753;0,08608373;0,090767494;5,596415883;1,481760352;17963,02769
89;24,2;1020;187;1,6;0;0,037781;0,08608373;0,091070514;5,593083025;1,481473448;17876,43598
89;24,2;1020;205;1,4;0;0,038099;0,08608373;0,091452978;5,588892173;1,481112683;17768,14405
89;24,2;1020;213;1,6;0;0,037769;0,08608373;0,09105605;5,59324186;1,481487121;17880,55323
89;24,2;1020;202;1,2;0;0,038269;0,08608373;0,091656785;5,586666106;1,480921055;17710,88903
89;24,2;1020;205;1,4;0;0,037556;0,08608373;0,090798929;5,596069614;1,481730544;17954,01172
89;24,2;1020;202;1,2;0;0,037446;0,08608373;0,090665859;5,597536242;1,481856797;17992,22996
89;24,2;1020;219;1,8;0;0,037995;0,08608373;0,091328071;5,590258904;1,481230337;17803,3883
89;24,2;1020;219;1,6;0;0,037991;0,08608373;0,091323264;5,590311545;1,481234868;17804,74717
89;24,2;1020;212;1,6;0;0,037766;0,08608373;0,091052433;5,593281577;1,48149054;17881,5829
89;24,2;1020;204;1,6;0;0,037629;0,08608373;0,090887132;5,595098675;1,481646962;17928,75507
89;24,2;1020;207;1,4;0;0,037586;0,08608373;0,090835188;5,59567037;1,481696176;17943,62204
89;24,2;1020;205;1,8;0;0,037713;0,08608373;0,09098852;5,593983759;1,481550986;17899,79694
89;24,2;1020;206;1,6;0;0,038121;0,08608373;0,091479378;5,588603534;1,481087836;17760,70979
89;24,2;1020;216;1,8;0;0,0378;0,08608373;0,091093411;5,592831639;1,481451807;17869,9216
89;24,2;1020;216;1,4;0;0,037831;0,08608373;0,091130756;5,592421754;1,481416523;17859,30499
90;24,2;1020;200;1,6;0;0,037443;0,08608373;0,090662227;5,597576302;1,481860246;17993,27499
90;24,2;1020;217;1,2;0;0,037593;0,08608373;0,090843646;5,595577259;1,48168816;17941,19983
90;24,2;1020;214;1,2;0;0,037667;0,08608373;0,090933012;5,594594;1,481603518;17915,64117
90;24,2;1020;200;1,4;0;0,037862;0,08608373;0,091168086;5,592012205;1,481381267;17848,70337
90;24,2;1020;205;1,6;0;0,037438;0,08608373;0,090656173;5,597643074;1,481865994;17995,01702
90;24,2;1020;211;1,8;0;0,037445;0,08608373;0,090664648;5,597549595;1,481857947;17992,57829
